Date,^GSPC,IBM,BRK-B,KO,AXP,JPM,WFC,STT,BK,CI,WMT,COST,TRV,PNC,GS,MCO,DE,ECL,MSFT,DD,PG,BLK,HD,BA,VRTX,A,DIS,INTC,JNJ,FDX,TGT
12/28/2007,1478.48999,73.813194,93.699997,18.109417,40.865746,30.933592,20.872227,64.10865,37.007717,54.076279,35.306416,51.409622,39.045197,47.299461,176.42218,29.97197,69.534286,44.448448,26.989344,35.712368,50.083641,156.615753,19.095091,64.180435,23.469999,24.648972,27.504566,18.041784,45.641422,81.477219,36.406315
12/31/2007,1468.359985,72.478943,94.720001,17.847681,41.814243,31.212469,20.941593,64.513855,37.206123,53.214622,34.902515,51.072834,38.800014,47.292267,179.011047,29.838247,70.167229,43.714325,26.600796,35.115536,49.523788,154.795013,19.281181,63.605946,23.23,24.155863,27.38579,17.974371,45.180809,80.173538,35.875366
1/2/2008,1447.160034,70.192589,92.099998,17.766247,41.168964,30.419003,20.185501,62.670609,35.962353,53.640484,34.439903,49.886787,37.761494,46.629517,172.80954,29.303331,67.966988,43.560677,26.316847,34.518688,48.775055,153.731186,18.687143,62.995026,23.15,23.866566,27.012505,17.091156,44.645695,77.467186,35.523788
1/3/2008,1447.160034,70.333435,93,17.952374,40.660797,30.209814,19.783175,67.82692,37.518955,53.006638,34.058037,49.140026,38.266319,46.103657,170.512054,28.643047,70.75499,43.338737,26.428944,34.322701,48.775055,161.220993,18.479584,63.256847,21.440001,23.629879,26.953121,16.632692,44.659229,78.50119,35.566822
1/4/2008,1411.630005,67.805687,91,17.987268,39.636402,29.524527,19.06871,65.006439,36.740662,52.699604,33.573395,48.063816,37.061932,45.059109,166.424866,27.782169,67.801224,42.980213,25.689196,32.950882,48.579433,150.639557,17.864077,62.413216,21.5,22.86062,26.410151,15.284283,44.59827,75.615036,34.497753
1/7/2008,1416.180054,67.081558,88.760002,18.411875,39.813866,29.82028,19.200508,65.45929,37.244278,54.105988,34.190235,48.305416,37.530708,45.721859,162.096329,28.659765,66.610664,43.739933,25.861057,33.120117,48.896465,147.583664,18.157518,60.267815,20.940001,23.235388,26.435602,15.425858,45.289188,75.066605,35.150681
1/8/2008,1390.189941,65.432182,88.300003,18.487482,38.676563,28.637285,18.381987,64.648911,35.863148,54.492241,33.756966,47.565975,36.384026,44.288311,157.742798,27.832319,66.354424,42.860699,24.994282,32.852894,49.024643,143.606659,17.706625,58.115124,21.860001,23.202511,25.909611,15.007853,45.343388,74.428215,35.121986
1/9/2008,1409.130005,65.914948,86.300003,18.981886,39.588017,29.041233,18.756557,66.682823,36.465973,55.819393,34.439903,49.249859,36.874416,45.198101,159.615738,27.732006,66.045517,42.860699,25.734011,32.576721,48.930206,142.642731,17.699463,58.398746,21.709999,23.261681,25.587217,15.33821,45.925938,74.428215,35.817974
1/10/2008,1420.329956,66.994415,89.220001,19.066217,39.458954,29.813065,19.360044,66.222,36.267582,55.759964,35.541393,51.146057,37.191742,45.518356,163.91098,29.169592,67.997124,43.492382,25.651834,32.870705,48.88974,149.104446,18.093109,59.896885,22.360001,24.307076,26.019899,15.19663,46.000435,76.442184,36.987507
1/11/2008,1401.02002,65.485817,87.540001,18.54565,35.490486,29.474026,19.561205,65.785049,35.481636,54.521969,35.042042,48.634872,37.112419,45.503792,165.43428,29.261538,67.258682,42.007072,25.338015,32.28278,47.33831,145.698669,17.685146,58.558727,22.6,23.669327,25.722963,14.825824,45.980106,75.561073,35.839489
1/14/2008,1416.25,69.01255,86.550003,18.69978,35.893784,29.8347,19.568138,67.42173,35.962353,55.512367,35.005329,47.375622,36.816723,44.979752,167.856644,30.063908,71.350235,42.647297,25.696665,33.039951,47.412518,148.797501,18.171835,59.395088,22.41,24.090111,25.748415,15.560705,46.027546,76.100548,36.226944
1/15/2008,1380.949951,68.27504,85.32,18.499119,34.498348,28.254972,18.37505,63.417385,34.337051,53.888092,34.505981,46.841171,35.828709,43.334885,160.897675,29.888391,69.594574,41.605877,25.405252,32.086788,47.014534,144.484879,18.157518,56.624226,22.73,23.662746,25.324223,15.297769,45.898823,74.868782,35.782104
1/16/2008,1373.199951,68.140923,84.5,18.219931,35.684082,29.885208,18.985474,64.704521,34.405731,55.344002,34.873154,46.929028,36.167652,44.390217,164.4021,30.49855,66.203773,41.537579,24.829899,31.917536,46.668797,145.441681,18.851753,58.086021,23.700001,23.452354,25.307251,13.403242,46.271378,75.893745,36.00452
1/17/2008,1333.25,67.785591,86.959999,18.04253,34.417698,28.882538,18.125336,59.587921,34.161568,52.768932,34.86581,47.075459,34.20602,41.216896,158.974701,29.144533,59.595428,40.154709,24.740229,30.857481,46.146774,146.334122,18.787344,57.831467,23.52,23.241964,24.407972,13.032432,45.946243,74.428215,35.832317
1/18/2008,1325.189941,69.32769,88.099998,17.664461,35.175903,28.557938,17.674458,58.85696,33.563183,51.372456,34.93924,47.243851,33.311745,41.755486,155.836517,28.108126,57.568466,40.726608,24.665508,31.124723,45.523094,143.870834,18.808804,57.016964,22.83,22.130817,24.187389,12.809938,44.903091,75.534134,35.947105
1/22/2008,1310.5,67.866035,91.379997,17.097364,34.958126,29.474026,18.69413,59.500492,34.56049,50.14436,36.128838,48.422558,33.297321,41.639034,158.733337,28.718269,62.654713,39.09618,23.880934,31.124723,44.153667,144.941864,20.182974,56.435165,22.370001,21.591684,23.856524,12.547003,44.21217,75.677971,38.623409
1/23/2008,1338.599976,71.137962,92,17.120625,37.273056,32.979763,20.37973,63.123478,35.465736,49.134144,36.833801,50.230888,33.477608,43.669659,165.975357,29.754665,62.496471,40.436398,23.858517,32.38966,44.906166,148.518967,21.435463,55.686073,20.02,21.979599,24.195873,13.470663,43.487385,80.011681,39.025219
1/24/2008,1352.069946,71.681061,92.379997,17.414356,37.999016,32.431538,21.614447,64.863396,34.974747,49.074711,35.915894,49.161999,33.470417,45.110767,165.8172,30.623905,62.232746,40.427849,24.844841,32.077885,44.845158,152.438843,21.15633,56.449699,19.26,22.09137,24.798225,13.949346,43.019997,79.580132,38.035072
1/25/2008,1330.609985,70.078629,92.599998,16.986851,36.651993,31.479355,21.267607,62.384548,33.662903,48.104115,35.313759,47.924706,32.763641,44.150036,159.579803,30.097342,62.451263,39.540073,24.613207,32.345123,44.2757,148.547531,20.419159,56.020607,19.17,21.821808,24.331617,13.484153,42.308746,80.883804,37.02338
1/28/2008,1353.959961,70.387054,90.400002,17.277674,38.232922,32.871559,22.058388,63.266453,34.905708,49.262894,35.769028,48.583626,34.617096,44.906979,163.649124,29.562435,64.372704,40.931492,24.448814,33.485348,44.262146,150.154037,20.855736,56.435165,20.26,22.038773,24.917,13.679667,42.721947,82.673065,38.365108
1/29/2008,1362.300049,71.137962,92.900002,17.027563,38.555561,34.227673,22.613312,63.52066,34.583496,49.916565,35.989315,48.81789,34.350258,46.602814,163.482346,30.072277,65.359818,40.888821,24.359146,33.797138,43.848598,156.687119,21.263689,58.878761,20.65,22.01247,24.433422,13.821251,42.654205,83.464226,37.884384
1/30/2008,1355.810059,70.836266,92.32,16.800726,38.184536,34.15554,22.724298,63.616074,34.675564,49.302505,36.099464,48.488445,34.494503,45.991432,165.567062,29.28661,65.15638,40.572968,24.060268,33.654606,44.126556,154.223816,21.027508,60.267815,20.059999,22.472708,24.950935,13.949346,42.119083,82.75396,37.583042
1/31/2008,1378.550049,71.815155,91,17.158436,39.628353,34.191612,23.639921,65.244766,35.688206,48.718166,37.259724,49.740391,34.68924,47.745483,166.400986,29.052584,65.977715,41.093685,24.359146,34.4207,44.350269,157.365433,21.9293,60.49324,20.360001,22.262316,25.315735,14.225771,42.769363,83.904831,39.764263
2/1/2008,1395.420044,73.136024,90.459999,17.234037,40.007442,34.80476,23.341648,66.7146,36.624149,49.312412,37.582829,49.630558,35.792645,48.342323,173.26387,30.072277,66.994942,41.844891,22.752642,35.534199,44.777374,157.472549,21.793316,60.187817,20.57,22.656809,26.01141,14.677492,42.918377,83.994743,40.933784
2/4/2008,1380.819946,72.364975,90.019997,17.050829,38.44265,33.340439,21.773975,65.713524,35.864655,49.015293,36.767708,49.03754,35.208473,46.850277,167.443283,29.420334,66.459976,42.339989,22.558374,34.964092,44.845158,156.937027,21.006029,60.289623,20.299999,22.656809,26.215027,14.293195,42.992901,82.493225,38.781265
2/5/2008,1336.640015,70.413834,90.900002,16.693119,36.861706,31.659704,21.135815,64.156319,34.36869,47.351402,36.393211,47.492767,34.061787,46.013279,158.320618,28.383938,62.903362,40.760769,21.721495,34.010929,44.092663,149.689941,20.032673,59.409641,19.639999,22.084789,25.510868,13.647449,42.586468,80.020676,37.848511
2/6/2008,1326.449951,69.720604,90.800003,16.783268,36.998829,31.537073,21.079752,63.504799,34.598854,48.312099,35.857147,46.643497,34.148331,46.268021,156.077515,28.007833,62.767746,40.342499,21.310522,33.895138,44.2757,146.062881,19.789326,58.401089,19.379999,22.111095,26.724052,13.511789,42.708405,80.533157,36.592876
2/7/2008,1336.910034,68.879311,90.760002,16.998482,37.466663,32.539745,21.346054,65.999557,35.435047,47.76738,36.598824,47.404903,34.076218,46.930336,158.820969,30.924801,61.773098,40.752235,21.011637,33.779331,44.58754,146.15564,20.326117,58.284149,19.01,21.315538,26.9107,13.599974,42.54583,81.063644,38.817146
2/8/2008,1331.290039,69.505272,91.839996,17.231136,36.280949,31.609196,20.659271,65.578491,35.427383,47.123619,35.80574,46.299404,33.578602,46.064224,155.99411,30.122423,62.134796,40.675404,21.340408,34.295986,44.079102,146.298401,20.018354,57.977184,18.1,21.039396,27.250053,13.749198,42.017471,79.121574,37.669125
2/11/2008,1339.130005,70.763863,92.900002,17.303843,35.998642,31.27018,20.701323,66.333214,35.4734,46.687832,36.422577,46.855808,33.109829,45.39463,154.993423,30.364799,63.551376,40.957108,21.078888,33.877304,44.743462,144.334961,20.533676,59.292713,18.209999,20.947353,27.08886,14.027301,41.915867,79.526146,38.881721
2/12/2008,1348.859985,71.699364,93.18,17.425983,36.361614,31.241331,20.96763,66.126701,35.895344,46.598694,36.899887,47.155991,34.422379,46.384453,150.640625,32.270443,65.163902,41.042473,21.176018,34.483059,45.529877,147.547928,20.311796,61.068619,17.139999,20.940781,27.173693,14.176527,42.654205,79.211464,38.680809
2/13/2008,1367.209961,72.971443,95.360001,17.271849,37.789307,31.811186,21.353056,65.975739,36.301941,46.361004,37.20097,48.194279,34.617096,46.268021,150.248672,33.031033,64.45562,40.649796,21.639297,34.652306,45.421394,147.069504,20.283171,62.471817,19.139999,21.486486,27.80998,14.386805,42.952259,80.182526,39.11132
2/14/2008,1348.859985,71.430153,95.379997,17.027563,36.853634,30.73638,20.736362,65.117668,35.189568,45.410206,36.694309,46.968884,34.105064,45.678486,147.22998,32.228649,65.058426,39.523018,21.295584,34.340523,45.170567,141.821701,19.689129,62.281826,18.48,20.736956,27.419731,13.878079,42.532272,79.130539,38.128349
2/15/2008,1349.98999,71.450363,95.900002,17.088633,36.385799,31.19804,20.80645,66.674904,35.488743,48.00507,36.30508,46.902832,34.52335,46.260735,148.772705,32.505196,64.048721,39.540073,21.235806,34.402885,44.946846,139.786713,19.696291,62.252583,18.389999,20.151798,27.563955,13.640669,42.606792,79.049622,38.178703
2/19/2008,1348.780029,70.669601,95.800003,16.896694,35.934124,30.895075,20.925575,65.999557,34.445415,47.381115,36.466648,46.103031,34.52335,45.409184,144.928513,32.178383,62.910904,39.941277,21.130783,34.90173,44.953617,134.488907,19.54599,62.391464,17.799999,20.335892,27.309441,13.674578,43.121586,80.245461,37.5672
2/20/2008,1360.030029,72.587807,95.5,16.934505,36.539063,31.125908,21.479206,67.453506,35.151226,47.757469,36.496014,47.372448,34.732487,45.874977,147.805389,32.75658,64.636444,40.547367,21.168285,34.705765,44.858711,136.259613,19.839426,61.390202,18.059999,20.730383,27.640314,13.823807,42.830338,80.865852,38.416103
2/21/2008,1342.530029,71.96859,94.019997,16.864704,36.038967,31.068201,21.542271,65.379845,34.828987,46.687832,36.562107,47.673302,33.93919,45.001598,146.070969,32.253784,64.711792,39.924232,21.078281,34.189083,44.716358,134.253281,19.603252,59.935833,17.73,20.782978,27.37731,13.769543,42.660976,80.308365,36.948509
2/22/2008,1353.109985,72.735886,92.959999,16.943224,36.345467,31.688568,22.032833,64.895187,35.365986,46.915627,36.694309,48.443764,34.544983,45.831318,148.189026,32.09457,65.683807,40.077873,20.763226,34.518688,44.885838,132.503983,19.875221,60.68858,18.09,20.651484,27.631826,13.443965,43.080326,80.101608,37.459286
2/25/2008,1371.800049,74.088707,93.120003,17.091545,36.466457,31.760675,22.208019,66.086967,35.726574,46.975056,36.958649,48.157589,35.359932,46.027832,147.897079,32.605721,67.055237,40.888821,20.883247,34.741386,45.204472,138.173111,20.626715,61.872581,18.48,20.710661,27.903309,13.525361,43.537182,80.66803,38.308205
2/26/2008,1381.290039,76.98278,92.519997,17.309662,36.950443,31.537073,22.004795,65.785049,35.74958,47.291981,37.744347,48.766621,36.081116,46.122456,144.01123,35.454857,65.902367,40.999794,21.288317,34.741386,45.882401,141.264771,20.633863,61.806801,19.139999,20.953924,27.903309,14.034084,43.448536,81.791931,39.488003
2/27/2008,1380.02002,78.38269,93.68,17.463793,37.160156,32.034801,22.243057,66.039291,35.803284,47.262268,37.766388,47.321091,35.518597,46.289845,150.765686,34.424145,64.98304,41.187584,21.198294,34.89283,45.563778,143.728073,20.69113,61.353672,18.620001,21.059128,28.081469,14.088351,42.984867,81.666077,39.444847
2/28/2008,1367.680054,77.561607,93.199997,17.292208,35.829247,30.613758,21.41613,64.919029,35.419697,45.984642,37.230339,46.30114,34.68924,45.707581,147.346771,33.938133,65.533127,40.982708,20.950756,34.47414,45.401062,140.800629,19.832277,61.974865,18.42,20.809282,27.606371,13.898426,42.759865,80.191467,38.71825
2/29/2008,1330.630005,76.632805,93.489998,17.001387,34.119259,29.322554,20.484077,62.408363,33.655239,44.15239,36.415234,45.43528,33.470417,44.710472,141.451187,31.826408,64.206947,39.941277,20.403173,33.574432,44.865498,137.980362,19.002058,60.505894,17.5,20.125502,27.496084,13.545707,42.248447,79.238426,37.847771
3/3/2008,1331.339966,76.881821,90.18,17.164251,33.941795,28.723835,20.231794,61.725105,33.885403,44.310852,36.63554,45.868214,33.53532,43.720615,137.657013,31.415815,65.985222,40.103481,20.245647,33.797138,44.980747,137.173523,19.388535,58.956505,17.58,20.210976,27.496084,13.572835,42.432556,80.218475,38.063602
3/4/2008,1326.75,77.87793,91.5,17.266033,34.401581,28.269396,20.203768,62.050861,33.985126,43.746315,36.620838,45.780155,33.629066,44.10635,136.422928,31.390663,65.322144,39.147415,20.695715,33.565529,44.777374,142.05014,19.231081,58.189137,17.41,20.059752,27.037956,13.566057,42.712124,81.198494,38.171513
3/5/2008,1333.699951,77.662552,92.18,17.356197,34.062798,27.94479,20.308887,62.281277,34.084862,44.489132,36.385868,44.635468,34.249287,43.676941,137.565277,31.499615,67.273743,39.38644,21.093279,33.592247,45.21801,145.10379,19.152349,58.985752,16.950001,20.118929,26.842831,13.701715,43.046227,81.234474,37.984463
3/6/2008,1304.339966,75.730888,90.440002,17.187525,33.304581,26.956547,19.502974,60.406246,33.271656,42.845043,36.701611,44.055779,33.741364,42.323189,132.295212,30.142086,66.196213,38.951092,20.680716,32.995407,45.089222,132.6026,18.436644,58.108738,15.92,19.816484,26.511959,13.477881,42.705303,79.885773,37.603176
3/7/2008,1293.369995,76.686615,89.239998,17.114805,33.498188,27.093607,19.6992,60.573101,33.448101,42.51791,36.642879,44.246571,33.835682,43.174751,133.47934,30.142086,62.707455,38.523048,20.905746,32.229321,44.607891,131.577545,18.522532,55.982006,16.059999,19.770464,26.096252,13.613537,41.941608,78.040573,37.408924
3/10/2008,1273.369995,76.733734,87.260002,17.059555,32.296349,26.314562,19.545027,57.784389,32.458466,42.607128,35.871838,44.2099,33.567215,42.425068,129.735199,29.74824,61.223034,37.024929,21.040768,31.39197,44.580776,127.305336,17.892712,54.359558,14.59,19.421999,25.841734,13.647449,41.818874,76.483353,36.855007
3/11/2008,1320.650024,78.402931,88,17.295116,35.353367,28.016918,21.598335,61.939648,35.289291,38.423737,36.899887,45.948925,35.214378,45.882259,135.980988,29.488455,64.598755,38.908279,21.963413,33.039951,45.190914,134.874893,18.92185,53.64333,14.82,19.947979,26.46106,14.380017,42.57576,79.354744,37.106792
3/12/2008,1308.77002,78.793259,87.139999,17.436522,34.474174,27.851009,20.701323,61.542347,34.852016,39.60342,37.105007,45.934258,33.378559,45.423737,135.930939,28.851595,63.280128,38.154926,21.475838,33.200283,45.448528,131.520233,18.871304,52.949043,15.5,20.007154,26.647701,14.325752,42.650757,78.364609,36.75428
3/13/2008,1315.47998,78.012535,86.68,17.359928,34.44191,27.490339,20.659271,62.972469,34.821335,40.68396,37.333733,45.618725,33.980824,45.067093,137.957306,29.027569,63.468506,37.898117,21.46834,33.342827,45.665455,133.663513,19.124069,54.213409,15.3,20.053175,26.579832,14.434283,42.828045,78.373604,36.372993
3/14/2008,1288.140015,77.554855,86.360001,16.94751,33.078732,26.35784,19.937469,60.477749,32.987827,39.593506,36.758217,44.657494,32.594875,43.946243,130.802567,27.510834,62.451263,37.427284,20.973261,32.959778,45.245125,128.301743,18.596855,55.711624,15.44,19.487745,26.113218,14.013728,42.718952,76.330345,35.847836
3/17/2008,1276.599976,77.770226,84.900002,16.99464,33.64336,29.077307,20.168726,59.357502,30.548254,39.087929,36.854153,44.2906,33.356789,44.834198,125.932716,26.865587,61.057251,36.785236,21.228298,32.443108,45.455292,126.982803,18.560747,55.170795,14.72,19.507467,25.841734,14.142621,43.666737,74.305054,34.891029
3/18/2008,1330.73999,79.695152,86.110001,17.501333,35.256557,30.808517,22.102905,64.561493,34.407055,39.226711,37.614117,45.251846,34.648392,46.799335,146.421188,29.589018,62.865711,38.249092,22.068428,33.877304,46.465416,133.942993,19.636837,55.930862,15.02,20.033449,26.9107,14.753081,44.532707,78.238586,36.682339
3/19/2008,1298.420044,78.705757,85.309998,17.663351,33.877281,30.635391,21.430147,62.34483,33.171936,39.038364,37.466534,44.672165,33.676067,46.217064,138.832825,28.197985,59.896824,37.187576,21.46834,32.4342,45.970528,136.215332,19.384066,53.679874,15.55,19.297071,26.503475,14.305408,44.239494,77.617531,36.070847
3/20/2008,1329.51001,79.641296,86.959999,17.981503,37.087555,33.160088,22.810701,66.309395,35.588493,39.484451,39.2742,46.535938,34.677429,49.135651,149.790054,29.899073,59.700939,37.067726,21.888403,32.496559,47.028114,147.734467,20.26516,54.666512,16.459999,19.500891,27.063406,14.753081,44.580441,78.328621,37.660728
3/24/2008,1349.880005,80.132614,86.82,18.022745,38.240993,33.578472,22.488337,65.546661,33.777985,41.050751,39.569336,48.06221,34.604851,50.081841,149.164658,30.72028,61.373734,37.530003,21.880898,33.547707,47.434856,160.945251,21.131807,55.755455,17.889999,19.954554,27.182184,15.010838,44.246326,81.704048,38.58876
3/25/2008,1352.98999,79.398994,86,18.090496,38.321648,33.225014,22.467312,66.801994,34.023483,41.546406,39.14138,48.862015,34.655636,49.368546,149.790054,30.686762,61.968987,37.838188,21.858395,33.725883,47.14333,162.515076,20.7707,55.470432,18.200001,19.93483,27.216118,15.105799,44.0145,82.316147,38.444878
3/26/2008,1341.130005,78.685577,85.639999,18.013908,36.587471,31.818382,21.59133,64.045067,32.773003,40.90205,39.030708,48.884022,34.503265,48.393257,146.329437,30.904652,60.899025,37.452965,21.423326,33.681347,47.21114,158.486557,20.337381,55.762768,17.83,19.717867,26.944633,14.827696,44.116768,82.136154,37.718273
3/27/2008,1325.76001,77.750053,87.400002,18.061035,36.159969,30.916718,21.205894,63.910019,32.151619,41.25893,38.639679,47.886089,34.437962,49.332161,140.20871,30.150465,59.82571,37.230392,21.040768,33.221924,47.055214,145.168243,20.070169,54.242607,19.23,19.211601,26.622246,14.305408,44.062233,82.559158,36.675144
3/28/2008,1315.219971,77.110641,89.040001,17.952045,34.804871,30.808517,20.568174,62.651081,31.675972,40.753353,38.455215,47.23304,34.408936,47.89835,137.131683,29.354383,60.42284,36.708183,20.935757,33.023739,47.075554,142.931824,19.774059,53.694492,18.66,19.448296,26.299868,14.101915,43.762199,82.154144,35.747108
3/31/2008,1322.699951,77.494293,89.459999,17.931425,35.264637,30.981642,20.392981,62.9459,32.013515,40.21804,38.868401,47.673302,34.720943,47.723675,137.915588,29.186789,60.800774,37.179012,21.288317,33.194897,47.502651,146.35817,20.200157,54.352257,23.889999,19.612663,26.622246,14.366453,44.232685,83.414276,36.459316
4/1/2008,1370.180054,78.402931,88.800003,18.099335,37.982895,33.903069,22.067862,67.607071,33.854706,43.796722,39.901344,48.788631,36.680134,50.591305,147.48024,31.021967,61.254257,38.514484,22.128443,33.978603,48.228043,158.027832,21.297913,55.455814,25.41,20.309597,27.07189,14.902313,44.914551,87.950905,38.322582
4/2/2008,1367.530029,77.272186,87.290001,17.81064,37.627972,33.626747,21.395105,66.491585,32.220669,42.835133,40.181717,48.612534,36.237492,50.278336,147.488525,31.499615,60.33213,38.993881,21.873396,34.293877,47.780598,156.909592,21.059584,56.164719,24.809999,20.533134,26.774954,14.820917,44.532707,87.608864,38.45208
4/3/2008,1369.310059,78.086548,86.839996,17.840101,37.652176,33.655815,21.577316,67.073242,32.535191,42.706268,40.5285,49.067455,35.838402,49.856201,147.205002,31.139277,62.735725,38.428883,21.75338,34.618176,47.773834,160.049179,21.102919,55.64584,25.4,20.690937,26.749504,14.87518,44.505421,87.914864,38.308205
4/4/2008,1370.400024,77.911575,87.379997,17.748779,37.19241,33.139496,21.675421,66.650955,31.207994,43.043308,40.137444,48.759281,35.77309,49.29578,146.262726,31.801287,64.806801,38.351833,21.873396,34.996517,47.861958,157.683792,20.792374,55.287735,26.290001,20.848728,26.503475,14.834485,44.819084,87.194801,37.89093
4/7/2008,1372.540039,78.281761,88.099998,17.784128,37.54731,33.117676,21.577316,65.99762,33.271656,43.023491,40.01202,48.64922,36.411648,49.550526,149.039566,32.044292,66.817329,38.180622,21.873396,34.951469,47.800941,157.497314,20.582932,54.798073,25.9,20.756685,26.741024,14.753081,45.09866,86.843788,37.962879
4/8/2008,1365.540039,78.254807,88.300003,17.825369,37.482792,32.623161,20.97463,65.240639,32.972473,43.211834,40.174324,49.1115,35.468334,48.67712,149.181335,31.977259,67.021408,38.309032,21.565857,35.131634,47.895866,159.2966,20.351824,54.827305,26.09,20.717234,26.359245,14.298626,45.221382,86.45668,38.315384
4/9/2008,1354.48999,78.591354,87.800003,17.904907,36.50301,32.215912,20.638247,63.567402,33.271656,42.507999,39.945618,48.451099,35.577179,48.123974,145.21199,31.18956,65.698708,38.026516,21.670866,34.87941,47.597561,157.167679,19.983494,57.443684,26.49,20.421366,26.172604,14.529245,45.200939,83.810326,37.653534
4/10/2008,1360.550049,79.94416,87.580002,18.066936,36.486797,31.895945,19.986517,63.575356,33.18726,42.47826,40.329285,48.810635,35.729572,47.565243,142.21843,31.080614,65.691139,38.497356,21.835896,34.77132,47.577213,157.977692,20.496264,57.319439,26.290001,20.342474,26.596794,14.976923,45.228203,84.917503,38.243454
4/11/2008,1332.829956,78.073128,87.080002,17.760565,35.134544,30.928732,19.601088,63.208836,32.734657,41.486927,40.432552,48.20895,35.77309,47.227058,139.508362,29.899073,65.237595,38.172066,21.213291,34.690235,47.455196,148.737961,20.344603,56.17202,25.65,19.809908,25.604193,14.407148,45.003193,83.62133,37.38736
4/14/2008,1328.319946,78.934593,85.720001,17.969723,34.592014,30.17971,19.061472,61.240818,32.282032,41.328323,40.690826,47.930122,35.555416,45.447975,136.414566,29.278955,65.003288,38.668571,21.048275,34.18578,47.536549,145.4048,20.156826,56.435127,25.9,19.888809,25.485418,14.034084,44.825905,83.549309,37.380177
4/15/2008,1334.430054,78.860565,85.800003,17.952045,34.940208,30.630579,19.488955,55.161316,32.773003,42.319645,41.517174,48.223629,35.359482,46.050808,136.923264,29.765001,65.169571,38.788425,21.190794,34.221825,47.611122,147.082123,20.171272,55.324265,25.9,19.165577,25.392099,14.183311,44.764557,84.314392,37.797424
4/16/2008,1364.709961,81.081612,86.400002,18.013908,35.42606,32.695889,20.329908,55.145374,33.754967,42.270077,42.107422,49.338951,35.831142,48.07251,140.967575,30.54431,68.16275,40.209496,21.715879,35.509983,47.229301,147.232681,20.236267,56.033161,26.07,19.987425,25.722963,15.010838,44.798634,87.338791,38.58157
4/17/2008,1365.560059,82.838242,85.639999,17.875444,36.195313,32.812256,20.820463,56.029819,33.033848,42.77565,41.812298,50.256161,36.070602,48.631248,143.51091,31.373915,67.686584,39.867069,21.918406,35.518967,46.063393,144.795517,20.308498,56.208584,25.469999,19.783611,26.113218,14.997277,44.839546,85.475563,38.423294
4/18/2008,1390.329956,83.726707,85.760002,17.707542,36.867393,33.277657,21.304005,54.61153,32.504509,42.329563,41.546684,50.94593,36.505981,48.888554,150.040207,31.92697,70.052399,41.031322,22.50349,36.014427,45.797489,146.480042,20.712925,57.487549,25.76,20.362192,26.579832,15.295731,45.350956,87.050781,39.279385
4/21/2008,1388.170044,83.693024,85.5,17.778233,37.005047,32.89225,20.51211,53.241085,31.956724,41.942944,41.598328,50.711117,35.77309,47.998993,150.432129,31.306866,70.5588,41.176857,22.81855,36.005421,46.227055,144.695175,20.929588,57.801811,26.33,20.158369,26.690117,15.234681,45.221382,85.916618,39.243423
4/22/2008,1375.939941,83.235374,84.82,17.642727,35.604206,33.197666,20.589201,52.316818,31.347216,39.484451,41.723763,49.955338,35.403034,48.322468,149.898453,30.594595,69.462837,40.765942,22.691031,35.401886,46.002037,139.469635,20.597376,57.414444,27,19.823063,26.545895,14.91588,45.678242,84.224388,37.862156
4/23/2008,1379.930054,83.18824,84.720001,17.769405,35.936188,32.834061,20.266838,53.017982,31.794701,42.507999,41.996746,51.07066,35.040222,48.653294,149.556564,31.390663,68.404594,40.440628,23.591167,35.329811,45.797489,138.738464,20.315716,59.994308,25.950001,20.40822,26.842831,15.302511,45.862354,83.810326,37.682308
4/24/2008,1388.819946,83.58535,84.5,17.748779,36.583988,34.157608,20.91857,55.241013,33.515205,41.714939,42.387798,51.525616,36.774452,50.395638,157.428406,31.09738,67.187721,40.089657,23.853701,35.726173,45.565662,145.153961,20.886259,60.659367,24.9,20.671209,27.097343,15.390691,45.937347,85.286537,38.056412
4/25/2008,1397.839966,82.838242,84.599998,17.477758,38.681202,34.75391,21.43716,57.320614,34.232712,43.112709,42.53537,52.49419,36.433414,51.880665,160.402481,31.315241,68.026688,40.663212,22.375977,36.807144,45.374775,145.756088,21.507357,62.004086,25.719999,20.730383,27.453667,15.302511,45.896435,85.02552,38.833351
4/28/2008,1396.369995,81.90274,85.419998,17.374659,38.778374,34.426682,21.261961,57.838486,34.263588,42.954094,42.314018,51.97319,36.832508,51.1455,158.932114,31.055477,67.671448,40.021164,21.74588,36.176579,45.142956,145.275787,21.471249,62.106426,25.77,20.158369,27.513054,15.404255,45.903259,86.01564,38.804562
4/29/2008,1390.939941,82.683426,87.660004,17.298069,38.875546,34.237606,20.939592,57.973991,34.039852,43.31097,43.243675,52.097946,36.04158,50.535305,160.970581,31.75099,63.559616,39.670177,21.483337,36.122524,44.931587,143.935394,21.204027,62.508366,26.389999,20.09263,27.793011,15.343212,45.814636,87.635872,38.919685
4/30/2008,1385.589966,81.236404,89.139999,17.342253,38.883633,34.652103,20.848494,57.479992,33.584652,42.339474,42.778851,52.281387,36.571274,50.98378,159.87616,30.971691,63.544506,39.344864,21.393326,36.167564,45.715672,144.644989,20.799591,62.018742,25.52,19.862511,27.513054,15.099019,45.746426,86.29467,38.221851
