Date,IBM,BRK-B,KO,AXP,JPM,WFC,STT,BK,CI,WMT,COST,TRV,PNC,GS,MCO,DE,ECL,MSFT,DD,PG,BLK,HD,BA,VRTX,A,DIS,INTC,JNJ,FDX,TGT
11/23/2015,5137900,2469500,13338100,3251400,11339000,9638100,1785200,5258400,1152700,10577000,1174300,1320800,1714700,2671700,1385500,4011400,1661700,28235900,4541300,9421300,423900,6329700,3183700,969400,6473400,6986400,20152900,6730600,878000,5454100
11/24/2015,3407700,2759500,15767200,4873100,10910000,14156500,1615300,5456700,1308400,12453900,2799500,1486200,2280500,2679400,970500,8007300,979000,24600000,5565400,7086800,807800,6672700,2626600,1030900,5669100,9158200,21413500,7492400,1085200,4802400
11/25/2015,3238200,2137400,10344900,4391300,7772000,10034400,1559300,4428500,907300,7820200,1828000,1164800,1779300,1495600,823500,11169800,1087100,21005100,10173800,4266500,415300,5300900,1852200,689900,3797000,4751500,17939400,5400800,1053300,5598700
11/27/2015,1415800,1243000,7236700,1547500,4052500,4914000,798800,1531000,457900,5340900,866300,548100,799900,1092700,486300,2013400,389900,9009100,1854500,2390100,263500,3337700,1282100,340900,1935700,14912000,6620900,2353800,561700,2596100
11/30/2015,4545600,5087800,16063000,5377200,15147500,15998900,2023000,6478500,1271700,14942600,3063800,1874100,2203200,3415000,1188200,5095900,2955100,56241400,6702600,8935700,870200,8057900,3176700,1344700,3208100,16560300,21785800,8983700,2925800,7748900
12/1/2015,4195100,3796900,11153000,4193500,12708800,15543400,1877500,5710300,1871000,12204100,1939700,1829500,1839100,4140900,1165200,2954400,931000,39952800,10803100,8391700,739000,5267600,3444300,1185100,7988900,8896100,23560200,7545700,2406900,4361100
12/2/2015,3725400,3710800,12598500,4146000,13440900,12779900,2469100,5010600,2880200,13586900,1585700,1667800,1832900,1817200,1055000,3012800,858100,47274900,6188800,8104200,1080100,5022700,2648800,930500,4713200,7787800,18688200,6623500,1611800,5571100
12/3/2015,5909600,4378300,15004400,6807800,14626900,15410100,2408900,5661600,2541200,15844100,3440000,4310100,2395500,3599000,1980500,2913400,1223300,38627800,4500500,11177800,890900,6688000,3008700,1770000,3314500,10446600,30131100,12008700,2588300,7226800
12/4/2015,4571600,5520200,16488000,4993400,17786000,19647700,2147600,8236200,1394000,10435300,2578600,2226300,2541200,3517200,928100,2400700,1417200,43963700,7187800,11961000,684100,5387100,3892900,1658100,2519100,8771300,24901000,7845400,2250800,6492900
12/7/2015,3279400,2794900,12030700,5926400,11686000,17991600,1614400,4146200,938000,11595900,2791900,1908000,1921300,3499900,2068800,2699500,910000,30709800,5335100,9460000,583000,5444300,3417700,1510300,2004500,6738500,17731900,7262900,1845700,4991800
12/8/2015,3905200,4055600,10736200,7669100,13084500,19949500,2896800,8365300,897300,10377600,3158500,1991700,2904300,2663800,1200800,3388600,1042300,32878000,6978900,8312700,758300,4731400,5021100,1374900,4331800,7480600,13380200,8005400,2155000,3839500
12/9/2015,4615000,4062900,12945500,6910700,16770200,18499600,4596100,10943800,971600,8981700,9527000,1835500,1887100,3907500,1249700,3911600,1177900,36373200,44408000,10081900,663500,5055600,5124600,1555100,4133300,9050700,22548300,7947000,2049900,4235900
12/10/2015,4222300,3463800,15483300,4783000,12839000,14075300,2789600,8694000,934300,11359400,3653300,1580400,1644100,2212300,670700,2817800,938800,31775800,18787000,8984200,659400,4185600,3278500,1309300,3709200,7030200,17400700,6479300,1638900,4234600
12/11/2015,5333800,5483100,17313400,9094300,17889300,17815700,2993800,11148500,1203400,9745000,2511200,1832500,2179800,3750100,2050000,3965500,1378700,39549500,20007700,12280500,1636100,5300800,3684700,2205700,2634400,12334900,21251400,7796500,2696000,3764900
12/14/2015,5143800,4418700,20092900,6393000,17638200,22055100,3588200,13548900,1478100,14524900,2427300,2285000,2594600,5102400,1439300,5027300,1361500,46768900,15628600,12179000,1267900,5960100,4845000,2272900,2310500,9702600,19357100,10641500,3089800,4721100
12/15/2015,4238500,4703300,17916400,6247200,18126600,19056700,4619700,8139800,1653100,14615400,2378700,2262400,2934400,3398700,2099400,6291300,1224700,39843000,9833600,14113400,1032500,4921800,4705300,3948200,2195400,13361700,24365900,9283200,2933100,4581800
12/16/2015,4345500,4930300,21868600,5581800,21720000,21086800,4486100,10555600,1530700,9960500,2196300,1774400,2881600,3191700,1517800,2912100,1289700,37503300,14386400,14102600,1142500,4711700,3316000,2808200,2582600,12304500,23257900,8178800,3032800,3959100
12/17/2015,4089500,3595900,14697000,4800000,18122100,18800500,3755000,7513100,2073100,12976100,1703900,2215700,3637900,2807900,923000,3403200,1056900,41280900,9037800,9864200,1127000,4345800,3448800,1219500,2218800,9375000,24963600,8740800,5865000,6749900
12/18/2015,10026100,8791500,24583700,17898900,23819600,31468600,3840500,9848900,2948200,16256700,4295800,5070000,6264700,6740800,1829400,5292900,1754900,84684200,13596200,21342100,1025200,9840600,9952000,2367500,3364800,28376900,41336600,14966000,5141500,7597700
12/21/2015,5617500,4308400,10444400,4733400,18869300,12993400,2202900,3485400,1567200,9645500,1453500,1423200,1762300,2472900,1266300,3778300,913400,37246300,13674700,9105800,534100,3414800,3746400,1237400,1734500,22847200,18006800,8321900,2065000,3727800
12/22/2015,4263800,3714500,12280800,3796800,12149500,10318100,2196800,10428700,1148500,9266300,1742100,1771400,2001800,2312800,639700,2583600,719100,28322200,6839200,9872200,711700,3401900,2791700,1525900,1643200,8644500,18422000,5581600,2202500,3524500
12/23/2015,5164900,3483200,9092300,5278000,12524500,13033600,1832300,5577000,875000,7519800,1581000,1465200,1665500,2367900,576500,3375900,818300,27279800,4610100,8254600,678400,3244800,3353900,1162300,1510700,12372900,12526500,5531700,1794900,2592900
12/24/2015,1495200,1367500,3036600,1956400,4468200,4999400,685900,2485600,717100,2482800,491000,507300,775800,1107600,240200,750200,331100,9558500,2227400,2498000,240300,1517100,1185000,367500,874500,4356100,5893800,2546300,1148600,1097700
12/28/2015,3143400,2382900,6326100,2860700,6610600,8288800,1366600,2813700,546800,5421700,1124700,711400,961600,1723300,465600,2726300,480900,22458300,4789000,4150000,865800,2607200,1980000,677700,1458200,9092700,9449400,4063000,1805200,2427300
12/29/2015,3943700,3135400,7739800,3838800,9820800,7894900,1487400,3537600,718500,7883600,1169600,1048900,1219000,1848900,545300,1746500,669500,27731400,4056400,4406100,480200,3037400,3133600,1168600,1757000,8607200,14188600,4230000,1055600,4548300
12/30/2015,2989400,2684300,5112500,2792700,7190700,8016900,1117600,2308000,581100,5716700,889900,646700,849300,1514300,516700,1643800,525300,21704500,6829100,3793200,356900,2484700,1619000,658700,834300,4917000,11566800,3847800,1217700,2143600
12/31/2015,3462100,3405600,9727900,3531300,14654300,10929800,1533800,6392900,896800,6575100,1873400,956100,1360300,1773900,596000,2162600,965400,27334100,3278200,5077700,500000,3178700,2105200,797300,1451000,6670100,14736700,4592600,1461500,3488200
1/4/2016,5229400,6869100,16084100,9248300,25393200,25985400,2589200,7528200,1461700,11989200,2640800,2846000,3040300,3745500,1688300,3586900,1769700,53778000,8600100,11529800,958900,8050900,5719500,2217600,3287300,12531500,27882200,12722800,3331500,8233300
1/5/2016,3924800,4084600,15781900,10809200,16566700,14759600,1509000,6996700,1514800,13326000,2127700,1870400,1911000,4521600,1525200,2578300,1222800,34079700,6151900,8133700,803200,5320900,3357000,1299900,2587200,16212900,16709500,6467200,1698500,8191400
1/6/2016,4310900,5219400,16245100,9752200,22961500,20026400,2361900,7073900,1180200,16564600,2033400,1730900,2576200,5539400,1294200,3157600,3837000,39518900,8978500,9551000,1138500,8199600,4254100,1692400,2103600,13934500,25491300,7733800,1931500,4921400
1/7/2016,7025800,7382000,20563600,11323900,27630900,30425600,3194600,8238400,1779600,26430000,3826000,2284400,2658300,5687900,2793000,3720500,1963100,56564900,8602500,11973900,1285300,12551000,7013700,2362600,3504300,14680200,37680500,9433100,3371200,11289900
1/8/2016,4762700,6101600,14645900,10003600,22373300,22981400,1939500,6984900,1465400,17767900,3156200,1984500,2358000,4929800,2660000,3530800,1297300,48754000,6825100,9676400,1500200,7104500,5776900,1823000,3736700,10691600,29953800,9766700,2386700,7749000
1/11/2016,4974400,4353500,15815200,8157100,20925500,19046400,3002100,5718800,2100200,12653800,2164500,1549700,1940700,4386500,2065900,3753000,1498400,36943800,7152200,10209200,1258400,6811600,5551500,3230700,2818400,9583200,27732400,8151400,2490100,6369700
1/12/2016,5078700,4723400,21814800,7560000,22971600,28961500,2613300,6445200,1811400,12195900,2215600,2116000,2108300,4441300,1938000,2915900,1349100,36095500,6894500,8774700,1096800,5695700,4171500,3253500,1989400,8863900,28587700,6745000,1484100,4851100
1/13/2016,4700100,6042400,16854300,11291200,28808100,22013500,2297900,8969300,1671200,13725700,2157500,2881400,2970800,5252500,2799800,3004300,1399600,66883600,6447100,9310100,1200000,8932200,5073100,5709200,4206600,11615400,34445700,8290700,2268900,5963500
1/14/2016,5709600,6125300,16028000,6664000,31296300,24569800,3695100,7370000,1975300,12934900,2281500,1919000,4580400,4272500,3387300,3143800,1485000,52381900,9978200,12835100,1373700,13389100,6517800,3688600,2893300,11147500,48728200,10164300,2144400,6283200
1/15/2016,9008500,8145100,21153600,8643800,38131700,41090400,4242600,7459400,1718100,15174400,2975400,2532400,5749700,6237200,2836100,4708600,2042300,71820700,6997100,17023900,1972600,10515000,6678400,3222200,2994400,22337000,76373900,12662200,4239300,7435800
1/19/2016,9979600,5831700,15462200,7652100,22818900,29918500,4877200,8179000,1843800,13051300,2242600,2459600,3426700,5860600,1906500,3913800,1426800,43564500,7409200,13457300,1070400,6350700,5478900,2779800,2506500,13286800,28878100,12457800,2956200,5645400
1/20/2016,16157800,8024200,19923500,9043800,34646100,40241100,6009900,12983400,1908600,17369100,3796800,3320400,4514000,9369100,2578600,4230200,1738000,63273000,10460600,17795000,1685900,11331400,7636600,4088800,2469100,16918100,39598200,12685200,3764500,9395700
1/21/2016,8851600,3806100,15568900,8992300,31301100,24272900,2840900,12502400,1846300,12089200,2211800,3184000,2534200,5738800,1295200,2731200,1627900,40191200,6617600,12712900,1100300,8993900,5546200,2881100,2298400,12078200,30157400,11266400,2639000,6869300
1/22/2016,9238400,3765700,15209200,43783400,22732200,18298700,2829500,9117400,2345600,9197500,2544100,2483700,2097500,5583800,1111900,3177400,1555500,37555800,6936200,9465800,780600,6554500,5259900,2572900,1834500,12303800,25326500,8380000,2393200,3740800
1/25/2016,5446000,5251500,12505200,18498300,21114400,23440800,3622100,8933700,1664500,12823400,1820600,2930000,3661600,5051700,1241600,2633300,1206000,34707700,5133800,9870400,1010500,4854700,4551600,2665400,1831200,7812200,26441000,9350200,2737600,5312200
1/26/2016,4617800,3694900,13018500,12844800,17535700,18895100,3333900,7427700,1150800,9441200,2828600,2018200,2783300,5237700,915800,2338800,1148000,28900800,4912400,16374800,1066100,4475600,5432600,2561800,1754900,6915600,24754900,17266600,1854400,4052600
1/27/2016,5026400,3942600,14167000,11044100,20560000,20441500,6069100,7119100,2696100,10214300,2189500,1694500,2811800,5153100,2063700,2665700,1146500,36775200,5522200,10816100,1147300,5431000,27945900,3626000,1479400,6328900,26384100,19330500,2323400,3961400
1/28/2016,3942500,3513300,16622800,18015000,15497900,21306600,4552500,7181000,1156600,11278300,2076100,1391400,2625900,4292900,1357900,2208700,1030200,62513800,5516400,9895100,1023800,4871600,10708400,8088500,3479400,7312700,22028100,12789500,1576800,4073300
1/29/2016,8248100,6523800,20457000,13981100,26992200,25358300,5960400,7700000,1664900,16439100,3221300,2195900,3191200,4887900,2451700,4369100,2133100,83611700,9442900,19895000,986500,7616200,9195700,3485600,2959900,8211600,38311400,15614600,2958100,5184500
2/1/2016,3574900,4443300,17097800,9861900,16807900,17385400,3586700,6557200,1728600,14728400,2142000,1843800,2039700,2963500,1302500,2248300,1109500,44208500,6124700,9657200,754900,4674100,6812800,2913200,2666200,7027200,19015100,9803700,1857100,4714900
2/2/2016,3287300,4336700,12332900,11698400,22448200,25593200,5012300,8421200,1128000,13585900,1931400,1730200,2336200,6316200,1428500,2647800,1330400,56313800,11530400,9116400,1061300,5832200,8646700,3142900,1742300,7244400,24994300,10616300,2173000,4635500
2/3/2016,6223500,6607500,15958300,9729800,31543200,47149700,5264300,8497200,2080900,12315600,2546900,2085000,3747800,5893200,1323500,2818900,1546100,57559800,11768800,10149600,1372000,7485700,7361900,3256700,2128100,10878000,44660100,10168600,1953600,5444900
2/4/2016,5266500,4596300,14413700,6904000,21651300,30851700,3943100,6187900,2151600,12833400,5340500,1607000,2242300,4573100,2635100,4976300,1382200,46987100,9258400,8295100,1037600,9171800,5837000,2453000,2833500,8350300,29257800,10389000,2542000,7650400
2/5/2016,7177700,4732600,17315700,9159600,22001300,23733700,3247100,5552300,1567200,14196500,4079300,2756600,3357200,4596100,2488800,4154200,1353100,62009000,5642300,9957600,1057600,8117700,6186700,4571300,4424600,8898500,27957500,15522200,1606200,3764200
2/8/2016,7364000,6197700,17254400,11830600,28267600,31172100,4004200,9439800,2763600,20743600,3782000,3409300,3469300,8680000,2781100,3622300,1654500,59290500,9493100,16530200,1162100,11286600,6453600,4215100,3888600,13750100,28725900,14323800,1752400,5392400
2/9/2016,5957200,5246300,24853800,8588900,26300000,29896200,4211700,6777300,1159100,14642400,3228300,1983600,4125800,6919400,1702600,2978700,1792600,46740500,5762100,14308900,878800,7572900,4137600,4159500,3464500,19237400,22902600,10044500,1936200,5110600
2/10/2016,6469100,4731100,16729600,7081900,22389600,19885500,2628200,7721400,822000,9709300,2189600,1584500,2197200,7609600,1199200,2314100,1239400,38237000,7230900,10585400,711700,5307600,4888600,4115300,3170000,32649800,27267800,9833100,2128700,4691200
2/11/2016,7307600,6061300,16825300,9214500,44334700,32570900,3714400,9782600,1155200,11186700,2198100,2544600,5031200,10252200,2259200,3681900,1449000,48878600,7565200,12343900,1266300,6447100,33735600,3894600,3224000,17523800,28450200,12465800,2664100,3846100
2/12/2016,4936500,5167600,15222400,6107700,37011400,28533900,2529900,9234000,685600,9695500,1951800,2095900,4390200,9009300,1816200,3154100,1201600,34243300,5048400,9306100,941700,5361600,12973400,2771700,3923600,10786100,19699000,9035000,1726500,4651800
2/16/2016,4061400,5912500,12675900,7163800,23730700,20410600,3249700,8241800,851400,11360500,2186400,2322300,3884800,10198000,1548700,3703300,1243500,37291200,4613700,9352600,764600,6966400,7587700,2191100,2903600,9050900,30705200,10452800,1746900,3952000
2/17/2016,4821000,4512100,12332500,8638900,21580100,18060500,3058300,8377600,966300,12426700,2174600,1913800,2929100,5578800,1361000,4992800,1353200,40789000,7341800,10892900,888100,5970700,6619600,2276300,5382300,12610000,27691700,8904000,2068200,4933400
2/18/2016,9951600,3866300,11170300,8502900,17037800,17162800,3101500,6913800,1010800,27894600,2894300,1678100,2721900,5895500,1155300,5238200,1000300,27176000,3756300,7702600,660800,4460700,6489000,2133900,2231500,8773900,20623300,10744600,2125800,5394800
2/19/2016,5125300,4094200,12850000,6557000,15658200,18234900,4855800,7296900,1094200,15562300,2471700,1682500,2710400,5257300,1011100,8955200,2189700,33559100,3716100,7709600,835300,5435500,6920600,2029700,2339400,6838200,42056700,9343300,2689200,4390800
2/22/2016,4457400,3720400,20716100,6537800,14882800,17572800,3614300,5184600,1254900,10587300,2161300,2280700,1644600,4287900,1104700,3372600,2274700,25008300,5452300,6916500,817400,7796900,4930300,1599900,1792500,6980400,23893100,6947000,2664700,4766400
2/23/2016,3439700,3091500,11166400,5884100,31772500,15224700,3156700,5033200,955600,11432000,1850600,1523100,2555600,4249600,1309600,2911600,6287600,28895300,4448300,5840600,758700,11168700,3762300,1757700,1282300,6253800,26638200,6629200,2357800,5823100
2/24/2016,4122600,3635800,10844200,5596400,25560100,18595700,4880100,5894700,637400,10291200,2590100,1521900,1997300,5714700,1300700,2922300,2945800,33014500,4353000,6759800,845000,7935500,6859300,1809400,1454900,6945600,21593600,9076100,1311800,15048400
2/25/2016,4358300,3504200,10903300,4385900,14473300,16646200,4042600,4677600,909000,9581300,1746900,1392900,2498300,4299600,1238900,1955200,1250900,26939500,3773200,6789700,608600,4738800,4667100,1387800,1453500,4562300,17571400,8092500,1361400,8383100
2/26/2016,4386200,3851400,18421000,5886800,20947500,20325600,2667400,6652500,1132800,10984300,3800800,1807700,2114800,5924500,915000,2603000,1816400,35975900,3967100,9281100,678200,4608200,3757800,1408200,944200,5277000,19902200,9049400,2005500,5190100
